Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Ireland,IRL,Adjusted net national income per capita (current US$),,,,,,,,,,,1443.598704,1649.946934,2015.118319,2324.636689,2393.770669,2852.410434,2759.330341,3185.62901,3974.943858,4861.886636,5624.707889,5302.235494,5303.297733,5008.177252,4735.687017,4938.512662,6733.332217,7957.246542,8805.383745,9048.151286,11507.74648,11546.95725,12712.63204,11912.74789,12931.55882,15311.68976,16770.68165,17883.13896,19102.73991,19935.13452,19853.85132,20845.02682,23535.91504,30487.78824,35131.6702,37302.10874,39680.48821,44467.77824,44625.80541,36158.88983,33836.39042,34794.63233,32335.87332,35833.3947,38595.95175,34305.57144,36636.07429,38451.93494,42176.77677,,
Israel,ISR,Adjusted net national income per capita (current US$),,,,,,,,,,,2064.730825,1925.434664,2440.018825,2999.995259,4162.49698,3742.595408,3607.685054,4028.479489,3743.546156,4699.658841,4904.028841,5145.439909,5594.00363,6159.08172,5462.073989,5007.730517,6237.526032,7520.090446,9234.15658,9036.716731,10513.78557,11553.07517,12512.85035,12184.56719,13501.73894,15372.15765,16317.92202,16505.58391,16272.96616,15689.37584,16932.28957,16613.80343,14995.43707,15389.21587,16235.55659,17174.30968,18436.66038,21158.78928,24692.29307,23053.88943,25940.00116,28660.55762,27233.0906,30766.45554,32443.07037,30740.41055,32090.45116,34854.90905,36155.19506,,
Italy,ITA,Adjusted net national income per capita (current US$),,,,,,,,,,,1885.787207,2066.134311,2393.73365,2856.576331,3176.848382,3554.351458,3502.671822,3996.130858,4888.361391,6136.707681,7329.806541,6484.669272,6407.304353,6658.340982,6586.103708,6779.510896,9614.064304,12141.21408,13459.65639,13971.36495,17625.97709,18533.32163,19512.0423,15682.32731,16163.7202,17382.99082,19505.48545,18552.92427,18943.62311,18730.45371,17039.28769,17378.46594,18792.23689,23138.38892,26385.53871,27051.01811,28309.16822,31793.4718,33666.9264,30591.19033,29580.98932,31632.21134,28561.53778,28933.58357,29021.63637,24525.89875,25532.59813,26892.28628,28832.14206,,
Japan,JPN,Adjusted net national income per capita (current US$),,,,,,,,,,,1683.254057,1871.592841,2434.992641,3294.96151,3597.889116,3879.879539,4355.827158,5316.380306,7431.379277,7643.123218,7900.386733,8567.851905,7917.341148,8602.740658,9070.225533,9568.569473,14090.37032,17061.6919,20608.99198,20251.53582,20623.32133,23305.99678,25128.77319,28299.70127,30981.75971,34506.5544,30725.12236,27858.40679,25163.17787,28319.48462,30450.84138,26771.98927,25448.919,27558.98133,30038.51677,29740.30243,28338.79993,28275.06491,30964.27193,31694.22641,35065.84852,38100.75404,38602.13019,32486.51968,30688.61038,28043.66041,31398.61704,31207.98319,31889.51253,,
South Korea,KOR,Adjusted net national income per capita (current US$),,,,,,,,,,,,283.4195669,302.7467176,376.8100175,523.2700356,565.0782254,766.3652664,969.0650499,1302.611439,1633.84233,1535.819262,1673.919886,1764.57821,1943.24915,2132.037568,2164.024036,2465.25264,3110.61125,4160.763252,5116.363934,5798.106466,6734.650827,7094.88017,7731.431826,9053.929103,10750.55787,11382.42579,10419.82876,6685.495957,8715.214548,10078.2259,9472.596589,10901.18051,12108.74227,13626.80378,15911.06848,17911.80559,19913.96368,17429.05213,15426.83701,18884.55863,20496.75433,20786.77005,22046.57393,23656.08331,23206.17268,23766.28251,25684.20122,26856.19474,,
Luxembourg,LUX,Adjusted net national income per capita (current US$),,,,,,,,,,,2547.462492,2591.875632,3344.893939,4442.350343,5619.263056,5810.575032,6764.74224,7710.389796,9639.263084,11149.3473,12370.02223,10837.55791,11053.56019,11157.56638,10765.35161,11176.56952,15917.21244,19843.64884,21961.71965,22982.29763,29367.58248,31772.83712,34712.53774,34645.48416,36481.46912,43851.3593,43248.06262,39902.00101,39104.14278,41446.33227,37685.24075,37756.46004,39242.04978,46804.27799,61490.21511,66067.73043,64208.70515,81515.12449,82227.02194,56915.16366,63004.25537,66255.24597,61116.20869,62617.19921,65253.56929,54019.89577,54085.90629,56294.05349,60188.56698,,
Macao,MAC,Adjusted net national income per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Adjusted net national income per capita (current US$),,,,,,,,,,,596.8530374,641.4512677,716.2873506,854.7539127,1073.412942,1265.174143,1235.091068,1094.257967,1329.044361,1659.651235,2442.00686,3082.997277,1974.860609,1537.263708,1833.870984,1943.926646,1265.226726,1368.888459,1722.838846,2110.994932,2486.902252,3022.973904,3455.932318,4776.535365,4951.50904,3127.54982,3538.562256,4357.113324,4530.551732,5105.493439,5890.903708,6258.522135,6269.999703,5719.8652,6014.111215,6512.036567,7165.795662,7643.168888,7849.732536,6283.837963,7328.466611,7875.588671,7869.472495,8212.699419,8543.75311,7601.576181,6864.104915,7251.378142,7447.238923,,
Monaco,MCO,Adjusted net national income per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,Adjusted net national income per capita (current US$),,,,,,,,,,,2624.762737,2997.122849,3646.209189,4822.92535,5579.5274,6384.876749,6970.455969,8081.989082,9764.60766,11073.64344,11780.54718,9735.137618,9386.300472,9036.504408,8481.355574,8288.637314,11590.98012,14175.88727,14955.0932,14676.15918,17616.3966,18078.39872,19772.12285,19250.09109,20787.6852,24996.31086,24835.44778,22800.02497,23566.77512,24347.23195,22530.40219,22416.87424,24357.73021,30154.41052,33903.52323,34500.50122,37846.82154,43295.55163,46373.46959,42669.01796,41989.08912,45259.38347,41861.50698,43389.81535,43354.8462,37466.18226,37567.26557,40898.02311,44689.57407,,
New Zealand,NZL,Adjusted net national income per capita (current US$),,,,,,,,,,,1999.624936,2430.108369,2877.647726,3780.887601,3967.864669,3430.871003,3553.065478,3971.225081,4758.27853,5373.501507,6063.787595,6358.355892,6185.628151,6109.065522,5300.397316,5911.998661,7470.855497,9829.478657,11175.60751,10771.90373,10975.73962,9455.284404,9133.791036,10137.28612,11964.64646,13746.76183,14601.66451,13829.73405,11853.37338,12157.86912,10753.1615,11091.77012,13574.67308,17817.96433,20422.01537,21993.11506,20920.92371,25400.59037,23851.3341,22405.57577,26686.79393,30788.02234,32199.83877,34994.29482,36233.13489,31554.1401,32914.74322,34385.17804,34056.90068,,
Nigeria,NGA,Adjusted net national income per capita (current US$),,,,,,,,,,,200.312118,138.035437,178.3514344,211.8674177,286.3726865,343.2007773,437.5319771,416.5434442,425.8820669,421.5666182,609.9675322,1918.807196,1663.006706,1094.928726,781.2049194,745.6260829,550.5738708,491.4635985,477.1779205,358.1737206,419.9825348,400.1109144,365.3263933,182.0557108,237.8065664,312.6434694,351.2435321,377.1775998,386.461195,417.0232651,403.9840439,467.9759798,604.5673569,627.3037995,767.7899912,945.6340024,1353.97999,1512.166648,1771.920609,1549.652464,1813.416363,1899.738438,2120.232241,2372.360698,2645.570624,2292.48663,1812.02501,1584.678951,1586.948089,,
Norway,NOR,Adjusted net national income per capita (current US$),,,,,,,,,,,2758.579447,3144.569396,3707.55338,4797.684119,5678.611871,6804.892171,7283.431645,8234.688409,9003.238595,9972.517813,12042.2674,12074.415,11976.34687,11489.69487,11502.77895,12230.40405,14923.43751,17531.09691,18529.30129,18015.2309,20672.41009,21623.36665,23265.11997,21143.76758,22451.89178,27005.00867,28479.0364,28520.74453,28034.43839,28499.08444,28175.03601,29802.97809,33442.88788,39298.38939,44815.05218,52560.85446,57444.44355,66199.68284,73395.01038,61980.95715,68533.039,77285.39317,78708.03138,81017.78581,78135.08226,61356.67076,58756.52742,61916.33199,66019.07294,,
Poland,POL,Adjusted net national income per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.4660407,1310.886134,1527.23208,1757.082411,2282.258923,3086.249505,3502.053176,3494.514496,3840.415812,3739.425672,3839.037772,4241.153069,4418.690514,4797.953918,5523.860232,6768.643731,7588.164112,9426.110411,11965.20988,9821.245459,10711.73688,11860.36635,11221.12128,11742.30289,12169.2254,10658.23183,10414.58498,11642.34937,12954.12655,,
Qatar,QAT,Adjusted net national income per capita (current US$),,,,,,,,,,,1400.008769,1234.247365,1197.076602,1309.023307,3838.820214,5713.765278,6550.934632,7564.935612,8586.763003,,16282.43571,21827.12077,20113.02025,15288.95965,12021.25026,12293.77728,10892.92678,10188.60275,10278.7889,9187.738181,9637.495054,10310.61057,10903.03949,10150.09394,10623.27507,11285.56064,11146.45525,14158.64091,11462.76344,13027.1613,14975.7295,19942.44909,22299.62095,26078.73162,28444.32464,30363.42617,38174.71755,42647.14169,50730.45837,37135.7152,42001.32959,50936.0285,55283.12611,57247.29134,58398.77826,48011.15291,45001.81923,47807.94203,51536.27172,,
Russian Federation,RUS,Adjusted net national income per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.502021,1556.951804,1352.64505,1300.127774,1576.392655,1727.428354,1177.635888,959.6331993,1277.903439,1566.753804,1783.043495,2209.397904,3136.983873,4060.590399,5322.945866,7230.321169,9096.746511,6679.046482,8407.942897,11266.57236,12127.9637,12562.40468,11059.51548,7454.900685,7010.879684,8553.252171,8573.213382,,
San Marino,SMR,Adjusted net national income per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Adjusted net national income per capita (current US$),,,,,,,,,,,643.476857,762.7450803,922.1108242,1199.744082,3719.626448,4557.228066,6129.588144,6617.40838,6980.701936,6287.016556,9951.241396,11766.27741,11308.86907,9502.477252,8199.970534,7267.903319,5893.589583,5460.552172,5502.631133,5561.040875,5889.07537,6490.896283,6633.942516,6300.40603,6123.16596,6339.414147,6570.958188,6876.637155,6134.092459,6670.638815,7222.902072,7035.224458,7159.775512,7574.065365,8595.56427,10518.02775,11769.70963,12905.70174,15287.55595,13360.43507,15775.55115,18570.37542,19716.72166,19474.99999,19451.42694,16862.71306,16349.04035,17074.09234,18798.76334,,
Singapore,SGP,Adjusted net national income per capita (current US$),,,,,,,,,,,,996.5249829,1167.647533,1518.531933,2068.644679,2260.134413,2433.044012,2474.372254,2791.05405,3405.847021,4051.835939,4540.603185,4935.687445,5526.766323,6175.607956,5976.147217,5668.111532,6108.676488,7424.709316,8799.928606,10072.93126,12254.62564,13817.75546,15326.37642,18712.79896,21962.44154,22830.81859,23628.48393,19015.84972,18783.25713,20369.37616,18218.97401,18238.09227,19275.74555,21782.01733,23860.49831,28116.12343,33181.90243,32782.17108,31086.345,40436.71238,45068.06104,45802.42467,46313.15917,47717.70714,43968.45318,45119.18075,47736.87514,50176.23693,,
Spain,ESP,Adjusted net national income per capita (current US$),,,,,,,,,,,1055.134859,1189.499011,1505.173408,1990.893952,2434.241073,2816.806372,2867.267365,3168.692495,3806.776117,5026.473332,5365.850341,4573.787204,4379.402369,3770.218784,3773.89625,3983.616971,5586.811566,7101.975565,8351.308715,9260.312855,11991.74668,12891.39606,14017.92063,11587.13787,11478.00598,13449.3088,13900.68211,12724.53096,13324.19352,13613.35621,12746.64412,13202.6539,14656.75681,18506.77614,21336.21789,22501.11022,24009.6262,27342.22344,29476.15661,26731.1252,25459.59934,26176.19557,23565.6385,24227.55297,24650.84332,21692.52482,22456.78993,23805.01873,25698.33915,,
Sweden,SWE,Adjusted net national income per capita (current US$),,,,,,,,,,,4157.963671,4504.408016,5290.657308,6406.459168,7042.968317,8840.242048,9458.091199,9848.179701,10812.42072,12741.84197,14662.67109,13258.77883,11578.44987,10569.90245,11036.38583,11494.73284,15254.51046,18571.84201,20825.99339,21668.3714,25646.2282,26515.13,26860.41665,19685.47495,21599.93586,25332.52822,27521.75393,25225.70963,25526.20848,25956.59801,24815.39042,22666.45247,24871.23292,31691.69649,35985.98298,36763.52559,40043.5211,46386.49624,48492.52958,39494.68271,45157.24711,51553.49256,49157.49408,51720.66766,50800.58947,43145.72854,43554.14924,45489.87554,46113.93312,,
Switzerland,CHE,Adjusted net national income per capita (current US$),,,,,,,,,,,3244.809592,3868.059818,4684.215118,6311.839024,7301.639466,8420.554486,8980.071174,9587.937324,13389.49826,15175.69576,16094.35201,14790.21062,14879.5793,14752.02911,14188.76543,14199.71597,19991.52358,24581.28262,26428.08635,24838.40361,31007.71392,30894.10396,31619.06911,30809.40155,33702.88675,39938.74727,38622.70555,34274.13081,35378.13503,34693.1639,32746.58673,32046.10855,33659.29838,40905.16438,45327.11394,48046.73811,50118.77497,51180.54989,53001.68915,56383.76043,63545.95388,71179.03765,68123.4823,69084.89073,68813.55137,67085.39942,64061.59168,64629.75975,65569.26598,,
Thailand,THA,Adjusted net national income per capita (current US$),,,,,,,,,,,,176.7154826,188.7092611,243.8240499,304.3035846,320.9155741,356.6115878,404.7873914,482.0183233,532.1411566,607.843481,639.8902861,656.6275255,709.0366185,719.9707007,649.5636083,701.5786156,812.5770705,980.5095019,1136.178628,1302.52765,1480.330275,1651.87317,1899.666005,2130.270041,2416.50728,2544.938141,1993.224338,1422.650896,1606.178666,1582.237536,1467.701363,1651.112469,1859.704715,2110.490359,2271.20708,2666.897404,3177.868265,3421.607887,3321.198979,3996.947355,4363.047415,4504.091422,4622.231515,4492.260091,4432.937981,4603.329433,5084.378992,5548.396827,,
Turkey,TUR,Adjusted net national income per capita (current US$),,,,,,,,,,,418.6583901,388.4152834,476.2631878,588.1209697,790.1797348,968.5564187,1085.683787,1216.736732,1320.098259,1758.137271,1312.434092,1320.227129,1170.75017,1093.018343,1038.54261,1142.314416,1261.112797,1398.822112,1416.404865,1669.422272,2340.845013,2282.620515,2377.379516,2678.575633,1860.617317,2407.26955,2550.070282,2634.420516,3766.953226,3401.142976,3591.199333,2483.16117,3001.071304,3938.162317,5079.900812,6266.613098,6791.887585,8207.301641,9078.972271,7452.412247,8960.08335,9573.317314,9886.610357,10612.44112,10203.38988,9203.920161,8919.908578,8710.928989,7644.555961,,
United Arab Emirates,ARE,Adjusted net national income per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30657.80533,29126.99719,28209.13032,29588.91534,32194.47956,33302.22895,35909.78428,36674.86428,37371.6263,27381.56843,30503.69937,34542.80731,36045.70251,37912.0899,39307.64382,35639.44113,35478.94624,37696.02034,39977.69156,,
United Kingdom,GBR,Adjusted net national income per capita (current US$),,,,,,,,,,,2256.512639,2522.13012,2868.254504,3230.842765,3440.656286,4045.69718,3874.206167,4291.767021,5451.152325,6948.086047,8779.910558,8298.397243,7957.52268,7582.908169,7129.838273,7456.157384,9363.812632,11469.98159,14010.06672,14048.12871,16307.74377,17062.12218,17866.88853,16082.7602,17641.49529,19202.04875,20185.40667,22723.25363,24692.85579,24716.74545,24284.58263,23981.61836,26163.56805,29996.80465,35075.35546,36694.64953,38315.21547,43161.69256,39715.40765,32389.22159,33417.48164,35730.86259,35528.63026,36035.21909,39476.90071,37385.56402,34098.89757,33877.20545,35825.11227,,
United States,USA,Adjusted net national income per capita (current US$),,,,,,,,,,,4548.676444,4858.800977,5306.789611,5875.298985,6129.799063,6542.543046,7219.846109,7956.497173,8899.93135,9544.219853,10140.76541,11451.40851,12039.05877,12768.50198,14268.77218,15158.36611,15844.56738,16736.25385,18148.5757,19122.70052,19887.73596,20270.96843,21188.71195,21893.66676,23109.32265,24112.6946,25335.07909,26827.5024,28295.38428,29596.31234,31215.34037,31896.6726,32543.67852,33629.55835,35553.45486,37570.57061,39758.75192,40523.92467,40068.15411,39044.64034,41003.0797,42635.9254,44736.34149,45675.52395,47714.87786,49199.66285,49634.98477,51309.04081,53497.29227,,
