Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
India,IND,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.834429823,0.804681424,0.770201907,0.750243291,0.711634615,0.763036869,0.745353382,0.735127041,0.795278978,0.892612617,0.85750185,0.937319174,0.931868609,0.86504193,0.856535509,0.921931863,0.942292158,0.959105697,,,
Indonesia,IDN,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.547827641,0.77151116,0.674224878,0.817848649,0.749262096,0.732130744,0.830842834,1.0186987,0.897912402,0.921643153,0.76151113,0.80038337,0.871969759,0.926390663,1.076253131,1.213009376,1.398181822,1.445900928,,,
Ireland,IRL,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.577520117,5.019630119,5.272362754,5.520288646,5.701895803,6.031756476,5.847360194,6.182271615,7.219974697,8.08250457,8.001343906,7.732380927,7.698278129,7.321544737,6.854772568,5.283389986,5.350690335,5.265796185,,,
Israel,ISR,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.295384884,4.532608017,4.578440636,4.43726331,4.344970733,4.272936657,4.308895394,4.177471995,4.273245856,4.326136038,4.411608726,4.363575205,4.450010881,4.485310614,4.512502626,4.498664662,4.654521495,4.713004455,,,
Italy,ITA,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.506241694,5.797333643,5.916506425,5.917770416,6.242704391,6.478978693,6.577445567,6.325243413,6.650426984,7.029087842,7.024430484,6.803756952,6.818532944,6.808803231,6.81675598,6.704375148,6.627199054,6.532720476,,,
Japan,JPN,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.751517043,5.958306789,6.034964323,6.086048111,6.146751717,6.315410137,6.271378696,6.410942972,6.655596942,7.363868505,7.501892,8.89050588,9.056669474,9.093095362,9.111688286,9.152859449,9.097472578,9.19630155,,,
"Korea, Rep.",KOR,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.012363076,2.544465661,2.423861064,2.558784001,2.581481822,2.742280625,3.036523052,3.149159625,3.229729086,3.581755981,3.670816496,3.667297214,3.697319329,3.794112802,3.903619945,4.038258642,4.21722047,4.362900928,,,
Luxembourg,LUX,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.911729321,5.38440831,5.655008554,5.843995512,6.206269935,6.042782962,5.620218068,5.32120727,5.730445683,6.363607198,6.040383875,5.15255928,5.532073602,4.774238542,4.690463096,4.645314068,4.639511183,4.651046917,,,
"Macao SAR, China",MAC,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.011778764,2.109273896,2.165057138,2.413703129,2.587446198,2.464976348,2.421981096,2.526759543,2.616555057,2.860676683,2.906727418,2.926191315,3.014120646,3.134540841,2.997926995,3.077319264,2.942397818,2.841705829,,,
Monaco,MCO,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.387980301,1.411832403,1.434998121,1.687422581,1.72413718,1.715660281,1.63256973,1.433695666,1.550091617,1.851408184,1.898271032,1.76817961,1.816893928,1.7439669,1.69046279,1.640662365,1.392124128,1.412914786,,,
Netherlands,NLD,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.320714042,5.611759052,6.052636355,6.354400516,6.249740347,6.224189326,6.368361413,6.269845366,6.178016588,6.663924456,6.83055222,6.888810545,7.037885487,7.123336196,7.148430496,6.717748195,6.67662397,6.50473237,,,
New Zealand,NZL,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.564469844,5.546197668,5.920193717,5.829774588,6.086664647,6.36613965,6.666274369,6.598544866,7.074918598,7.479372621,7.50496462,7.492268831,7.57798031,7.271753252,7.297534496,6.96766451,6.92768842,6.919325143,,,
Nigeria,NGA,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585594308,0.857693143,0.531332009,0.929829106,1.202033646,1.14133209,0.901867077,0.778612262,0.660599489,0.570012443,0.44847033,0.479377341,0.544366753,0.489278417,0.44593187,0.589078432,0.474969344,0.5326577,,,
Norway,NOR,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.296961755,6.641057879,7.464198023,7.667139918,7.327350974,6.920463592,6.597580761,6.736207753,6.69336617,7.653428614,7.534682751,7.411522418,7.429172099,7.581411302,7.955375314,8.644578606,8.98148194,8.928807825,,,
Poland,POL,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.614035249,3.994486853,4.252742603,4.088636115,3.959115222,3.979330882,4.001125321,4.09260653,4.538170248,4.725741223,4.580024257,4.427619278,4.33011651,4.481655359,4.442685097,4.435826838,4.502308369,4.511806741,,,
Qatar,QAT,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.195457298,1.45908175,1.545572188,2.647983283,2.305475064,1.924562082,1.648932323,1.475271303,1.195041183,1.526464522,1.270186342,1.176678669,1.383584738,1.747545227,2.101749368,2.659644,2.52588708,2.105166391,,,
Russian Federation,RUS,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.981551923,3.044955246,3.221158311,3.001970612,2.799318545,2.91952081,2.944254316,2.948168665,3.072980605,3.505242988,3.053172864,3.005958907,3.152866289,3.174057975,3.20597738,3.109246306,2.998686023,3.051152825,,,
San Marino,SMR,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.719891608,3.684576228,3.484455496,3.143072873,3.747079149,3.81809026,3.87701802,4.075349495,4.345165193,5.000000075,5.355884507,6.062931567,6.565251946,6.303105503,6.138690561,5.865813047,5.478522927,6.012505293,,,
Saudi Arabia,SAU,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.034554236,3.236564994,3.072900698,2.8798474,2.561829984,2.478367276,2.641393058,2.507393435,1.889402978,2.788232081,2.259211056,2.489442378,2.744727209,3.107863478,3.731115535,4.107299447,3.893028945,3.351914138,,,
Singapore,SGP,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.217785012,0.887039769,1.05896676,1.346161403,1.030256134,1.003758144,1.001090556,0.955389906,1.200490072,1.196156815,1.165571157,1.183730643,1.323493943,1.549153123,1.752566919,1.979370788,2.093729749,2.140458114,,,
Spain,ESP,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.863798991,4.818014428,4.832826555,5.369073153,5.450418964,5.513526127,5.619192496,5.69472611,6.103339419,6.772704422,6.736019999,6.69504106,6.547799706,6.404937804,6.352450699,6.487631053,6.37787208,6.265867501,,,
Sweden,SWE,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.253120303,6.565774232,6.86172545,6.980066001,6.78004548,6.759478897,6.668097526,6.600821763,6.796688586,7.32318759,6.941379607,8.955835551,9.132306278,9.246440232,9.27843079,9.170202166,9.153626114,9.222131222,,,
Switzerland,CHE,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7543962,3.003074229,3.256573528,3.360192478,3.313525766,3.260758519,3.044666909,2.995724976,3.099939413,3.348023817,3.327855095,3.414372727,3.583890945,3.552462906,3.530914709,3.616922349,3.630415723,3.764742613,,,
Thailand,THA,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.711530425,1.664873026,2.076368779,2.04556901,2.012559399,2.013061941,2.230311185,2.414054424,2.607263066,2.646821737,2.500960231,2.727073617,2.680240199,2.622749843,2.788560651,2.748705633,2.858383209,2.851752937,,,
Turkey,TUR,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.850585058,3.311755136,3.569412231,3.602233902,3.556007519,3.347766399,3.572353721,3.63230221,3.823246434,4.454699904,3.94176282,3.709419072,3.545198962,3.450657427,3.37370187,3.233578429,3.384248912,3.276510537,,,
United Arab Emirates,ARE,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.634128205,1.913223602,1.664021797,1.62154939,1.406006794,1.318824477,1.332560182,1.505389065,1.871601492,2.984149754,2.748252265,2.657902427,2.484807558,2.585940994,2.576591447,2.553348802,2.436779253,2.399812825,,,
United Kingdom,GBR,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.879750311,5.146336555,5.377895012,5.583417416,5.850266293,5.990191177,6.171073765,6.189988554,6.466841698,7.224036753,7.147951424,7.058189809,7.002583891,7.805168629,7.808669657,7.748258114,7.768242806,7.648710907,,,
United States,USA,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.524876341,5.946035683,6.298086047,6.492591649,6.576983631,6.599859893,6.788922846,6.91094473,7.248605788,7.893756032,7.965013385,7.948321849,7.927314192,7.986786962,8.28005448,8.505196124,8.618223667,8.557614684,,,
