Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Hong Kong,HKG,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2588,13.2803,13.2744,13.544,13.6364,13.0979,13.0396,13.7734,14.1954,14.1274,14.03,14.012,14.1045,14.4583,14.507,14.8407,14.7047,15.0917,16.0051,16.2006,15.2201,15.4745,15.7217,16.0972,16.0956,16.3144,15.1565,15.7087,16.2132,,
India,IND,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3754,,,,,,,,,1.1654,1.1817,,1.2441,1.2592,1.2907,0.7799,0.7864,0.8092,0.8568,0.8698,0.9909,1.1108,1.2197,1.3739,1.4509,1.4953,2.1079,1.7271,,
Indonesia,IDN,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6265,,,,,,,,,,,0.8168,,,,2.041,,0.9994,1.1014,,1.4352,1.9704,,1.299,,2.0532,2.4149,,
Ireland,IRL,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0287,14.8502,15.3746,14.819,12.3703,12.267,12.6696,12.9261,12.84,12.6151,12.845,12.5645,12.5863,12.3066,15.8458,16.3726,15.5735,16.0996,,,
Israel,ISR,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.231,5.5555,5.4971,5.5972,5.7112,6.0238,6.1155,6.0496,5.9189,5.7775,5.8374,5.7962,5.6399,5.3712,5.2138,5.1756,5.2827,5.3129,5.3785,5.4032,5.4466,5.5805,5.7002,,,
Italy,ITA,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2179,5.0947,4.9486,5.1048,5.2376,5.2497,5.2538,5.516,5.4829,5.3825,5.3357,5.5676,5.7152,5.8359,6.0605,5.7401,,
Japan,JPN,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3729,,6.7448,,7.2509,,7.7699,,8.2161,,8.6546,,9.0697,,9.4423,,9.2821,,9.7394,,10.2738,11.6382,10.6891,,11.5129,,11.9502,,12.1531,,
South Korea,KOR,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.747,4.3433,3.8306,3.9704,4.1363,4.3392,4.4777,4.6385,4.7459,4.8621,5.2258,5.6097,5.9843,7.022,7.1203,7.3009,,
Luxembourg,LUX,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.138,7.3599,7.5048,7.4307,7.5122,7.6061,7.7033,8.0392,9.2801,9.4931,11.4788,11.4369,,,11.5005,11.392,11.6137,12.2886,12.3185,12.3571,12.3346,12.1647,12.1744,,,
Macao,MAC,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8966,,,,3.98,2.2053,2.2215,2.2832,2.3066,2.3624,2.4118,2.5093,2.5488,2.8044,2.2237,2.4174,2.5101,2.5076,2.3961,,
Monaco,MCO,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3846,,,15.114,,,,,,,,,,,,,,,,16.9444,18,18.8076,20.1609,,,,,,
Netherlands,NLD,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9682,8.1362,8.2584,8.3058,8.2971,8.382,8.4924,,,,,,10.5295,10.7489,10.9279,11.1839,,,
New Zealand,NZL,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9917,8.5082,,8.91,,9.7067,9.3877,9.773,10.2845,10.2551,10.576,10.6167,10.4545,12.2541,11.8172,11.9905,12.128,12.3207,12.4482,,
Nigeria,NGA,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5944,,1.5369,1.5034,1.4993,1.4969,1.0768,1.3568,,,1.0258,,,1.7551,,1.1792,,
Norway,NOR,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.595,13.2301,13.7075,14.1044,14.3749,14.4027,14.4993,16.4531,16.6659,16.9533,17.0854,17.2115,17.4255,17.8622,17.992,18.1559,18.2248,,
Poland,POL,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1059,5.9808,5.9499,5.9436,6.0657,6.1376,6.2306,6.2789,6.1601,5.7,5.4888,5.4071,5.3947,5.2656,5.4757,5.609,5.6126,5.7181,5.7402,5.8059,5.828,5.8392,6.7955,5.8551,5.8168,5.7802,5.7575,5.7029,6.8926,,
Qatar,QAT,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.936,,,,5.639,6.0477,,5.8662,4.5894,5.7184,,,,5.5998,,6.3924,,7.2628,,
Russian Federation,RUS,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7325,7.8562,7.8493,7.6953,7.7276,7.671,9.1455,4.1443,4.2551,4.5333,8.9663,8.5434,8.5429,,,
San Marino,SMR,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6562,8.8474,8.7117,8.2067,,,,,,
Saudi Arabia,SAU,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7661,,,,2.97,,,3.632,3.9129,4.1629,4.7332,4.7628,4.7917,,5.2014,,5.6705,5.4627,5.4763,,
Singapore,SGP,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0324,,4.2671,,,4.6273,4.7277,4.7537,4.8775,5.0691,5.3944,5.718,5.1218,5.4778,5.5727,5.7453,6.0092,6.1678,6.2432,,,
Spain,ESP,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6605,4.0932,4.1728,4.2356,4.2238,4.3151,3.2574,3.3454,3.3241,3.3692,3.5167,3.8311,4.0275,4.2453,4.2625,4.3254,4.4237,4.5844,4.8102,4.9309,5.1111,5.1815,5.2122,5.109,5.1164,5.2608,5.4967,5.7295,,,
Sweden,SWE,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.735,8.6665,8.5475,8.6723,10.1095,10.0966,10.0237,10.2341,10.3663,10.4532,10.6208,10.8462,10.966,11.197,11.3785,11.5214,11.6313,11.6642,11.6713,11.7502,11.7619,11.7885,11.8088,11.8102,11.7224,11.755,11.8164,,,
Switzerland,CHE,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9413,11.9857,12.419,12.9689,12.8353,13.0032,13.3815,13.6211,13.9219,14.2103,14.9586,15.4692,15.858,16.1789,16.421,16.8618,17.3278,17.5357,,,
Thailand,THA,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7109,,0.8,,0.9125,,0.9264,1.0345,1.0916,2.831,1.2282,1.3217,,1.4879,,1.5448,1.5283,1.5842,1.642,2.0643,,,,,2.3683,2.7724,2.9573,2.7593,,
Turkey,TUR,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3983,1.4818,1.5346,1.598,1.5962,1.7747,1.7413,1.7805,1.7986,1.7908,1.7575,1.7806,1.748,1.7574,1.7756,1.7926,1.8487,2.0384,2.0958,2.1667,2.2829,2.4085,2.5234,2.5416,2.5284,2.6218,2.5731,2.7107,,,
United Arab Emirates,ARE,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.832,3.8318,4.0017,3.8098,3.7073,3.5808,3.5643,3.5509,4.368,3.6409,3.401,3.7182,3.7976,3.9548,3.3515,2.9999,2.7999,2.9802,2.8181,2.9243,2.6529,2.8558,3.0099,3.3402,3.9589,4.9828,5.5311,5.6829,5.7271,,
United Kingdom,GBR,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1551,,,8.5965,8.8135,9.1258,9.3744,9.531,9.649,9.4788,9.113,9.1005,8.9038,8.789,8.5762,8.315,8.3129,8.3163,8.2936,8.2751,8.2245,8.1723,,
United States,USA,Nurses and midwives (per 1000 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.94,,,,,9.4673,,,,,9.9177,,,,,12.5927,,,,8.832,8.55,,14.548,,,
